TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 4.1.0 - April 11, 2011
TT
TT Designed and maintained by:
TT     Tetra Tech, Inc.
TT     10306 Eaton Place, Suite 340
TT     Fairfax, VA 22030
TT     (703) 385-6000
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 03:26:30pm on 06/05/2016
TT Time interval: 60 min      Output option: day
TT Label   
TT TAET     total simulated ET volume (in-acre/day)
TT RO       total rate of outflow from RCHRES (cfs)
TT
TT WATERSHED_2010 Area:  190.178 (acres)
TT Date/time					Values
TT
2010	1986	1	4	0	0		3.179431026004e+000	2.488996554294e+000
2010	1986	1	5	0	0		2.486594474111e+000	2.126048866723e+000
2010	1986	1	6	0	0		3.247381293628e+000	1.708577687481e+000
2010	1986	1	7	0	0		7.615499553921e+000	1.377238058977e+000
2010	1986	1	8	0	0		5.788560398111e+000	1.137652740872e+000
2010	1986	1	9	0	0		7.248733846454e+000	9.546510496329e-001
2010	1986	1	10	0	0		7.348732257557e+000	8.070772150294e-001
2010	1986	1	11	0	0		7.260584870409e+000	6.954566008607e-001
2010	1986	1	12	0	0		6.288002485575e+000	6.069671120459e-001
2010	1986	1	13	0	0		3.896325837944e+000	5.341871372216e-001
2010	1986	1	14	0	0		2.560013947727e+000	4.636332600427e-001
2010	1986	1	15	0	0		2.809848396435e+000	3.937917623148e-001
2010	1986	1	16	0	0		2.115655904048e+000	3.328361998480e-001
2010	1986	1	17	0	0		3.247921055875e+000	2.819136791294e-001
2010	1986	1	18	0	0		5.945163810925e+000	2.397982829399e-001
2010	1986	1	19	0	0		2.777438611269e+000	2.211098261656e-001
2010	1986	1	20	0	0		2.260046428307e+000	2.073556627974e-001
2010	1986	1	21	0	0		2.261865445994e+000	1.818047755176e-001
2010	1986	1	22	0	0		2.101565278282e+000	1.592171386324e-001
2010	1986	1	23	0	0		2.206217356385e+000	1.405521050154e-001
2010	1986	1	24	0	0		4.463664579394e+000	1.250255886571e-001
2010	1986	1	25	0	0		6.239055832690e+000	1.166174859886e-001
2010	1986	1	26	0	0		5.992431811290e+000	1.235521208316e-001
2010	1986	1	27	0	0		6.018158851133e+000	1.381620119855e-001
2010	1986	1	28	0	0		2.250608164953e+001	3.355208900491e+001
2010	1986	1	29	0	0		1.366639294500e+001	1.003867674510e+001
2010	1986	1	30	0	0		7.531029831600e+000	1.163902145180e+001
2010	1986	1	31	0	0		7.702189600500e+000	1.057568730178e+000
2010	1986	2	1	0	0		3.394254347100e+000	3.058190817830e-001
2010	1986	2	2	0	0		2.143734653387e+000	2.503013178910e-001
2010	1986	2	3	0	0		3.666142416277e+000	2.112618280110e-001
2010	1986	2	4	0	0		5.978970332997e+000	1.822750597695e-001
2010	1986	2	5	0	0		3.811616240989e+000	1.702858345405e-001
2010	1986	2	6	0	0		9.200199640447e+000	6.349406476309e+000
2010	1986	2	7	0	0		1.064346941160e+001	2.675647202500e+000
2010	1986	2	8	0	0		4.250948690976e+000	1.748203865087e-001
2010	1986	2	9	0	0		4.993435344198e+000	1.479790734649e-001
2010	1986	2	10	0	0		3.182836755099e+000	1.427686477183e-001
2010	1986	2	11	0	0		7.514039043524e+000	2.359963505855e+001
2010	1986	2	12	0	0		6.922461764400e+000	6.860388222050e+000
2010	1986	2	13	0	0		2.110970483100e+000	9.059284595346e+001
2010	1986	2	14	0	0		3.290071113300e+000	5.069787009714e+001
2010	1986	2	15	0	0		6.618177730800e+000	2.733744888948e+000
2010	1986	2	16	0	0		8.577006197100e+000	1.522361642745e+000
2010	1986	2	17	0	0		5.427968194500e+000	7.592465630022e+000
2010	1986	2	18	0	0		6.096141981900e+000	7.447011923539e-001
2010	1986	2	19	0	0		2.713321046003e+000	5.574819679335e-001
2010	1986	2	20	0	0		4.570440718002e+000	4.332500912889e-001
2010	1986	2	21	0	0		4.949069244408e+000	3.502215661111e-001
2010	1986	2	22	0	0		5.063170239685e+000	2.953695194471e-001
2010	1986	2	23	0	0		7.202383864039e+000	2.566898027212e-001
2010	1986	2	24	0	0		7.956781735400e+000	2.349177964344e-001
2010	1986	2	25	0	0		6.140507198896e+000	2.305712867145e-001
2010	1986	2	26	0	0		4.217487734027e+000	2.277335023145e-001
2010	1986	2	27	0	0		3.269034584749e+000	2.148409699198e-001
2010	1986	2	28	0	0		1.849635784953e+000	1.957302004633e-001
2010	1986	3	1	0	0		1.449308150128e+000	1.732351049211e-001
2010	1986	3	2	0	0		2.622603545764e+000	1.482718705166e-001
2010	1986	3	3	0	0		5.329411855762e+000	1.291467744318e-001
2010	1986	3	4	0	0		4.203114013329e+000	1.253520440909e-001
2010	1986	3	5	0	0		3.652100592262e+000	1.299821144318e-001
2010	1986	3	6	0	0		1.097879946996e+000	1.894779833993e+000
2010	1986	3	7	0	0		6.960497268600e+000	7.777422307422e-001
2010	1986	3	8	0	0		1.287501817170e+001	3.678755410409e+001
2010	1986	3	9	0	0		1.079877496680e+001	1.298261559331e+000
2010	1986	3	10	0	0		1.361671050360e+001	1.495451699775e+001
2010	1986	3	11	0	0		9.978757517227e+000	3.971434440257e-001
2010	1986	3	12	0	0		1.489311484547e+001	9.650862372896e+000
2010	1986	3	13	0	0		5.014251311700e+000	3.782032523695e-001
2010	1986	3	14	0	0		1.601196861237e+001	1.651884061111e+001
2010	1986	3	15	0	0		1.383305886060e+001	9.432950527418e+000
2010	1986	3	16	0	0		1.059112634040e+001	1.270430870631e+000
2010	1986	3	17	0	0		6.680828317124e+000	3.914106419236e-001
2010	1986	3	18	0	0		7.422915144674e+000	3.239664469566e-001
2010	1986	3	19	0	0		8.491752209428e+000	2.913674112657e-001
2010	1986	3	20	0	0		8.505558248237e+000	2.739157198748e-001
2010	1986	3	21	0	0		9.215509336447e+000	2.661510621964e-001
2010	1986	3	22	0	0		7.862703785414e+000	2.657031877530e-001
2010	1986	3	23	0	0		5.257227453392e+000	2.678317534263e-001
2010	1986	3	24	0	0		5.776111768451e+000	2.566690768283e-001
2010	1986	3	25	0	0		6.246271922850e+000	2.389540578316e-001
2010	1986	3	26	0	0		5.524367627851e+000	2.287591587895e-001
2010	1986	3	27	0	0		6.231331950134e+000	2.201835082710e-001
2010	1986	3	28	0	0		3.114463891653e+000	2.145896213757e-001
2010	1986	3	29	0	0		3.158966709562e+000	2.033593017302e-001
2010	1986	3	30	0	0		3.136932018638e+000	1.817478099561e-001
2010	1986	3	31	0	0		3.384848604672e+000	1.641311559196e-001
2010	1986	4	1	0	0		2.484717096597e+000	1.509022115899e-001
2010	1986	4	2	0	0		7.204950525541e+000	1.355012263296e-001
2010	1986	4	3	0	0		6.514755827219e+000	1.360478873987e-001
2010	1986	4	4	0	0		1.352434480371e+001	7.776871027341e+000
2010	1986	4	5	0	0		1.227723451290e+001	3.400413740390e+000
2010	1986	4	6	0	0		3.773161800094e+000	1.874414802149e-001
2010	1986	4	7	0	0		6.500139245204e+000	1.558823445469e-001
2010	1986	4	8	0	0		6.333896082425e+000	1.524644835165e-001
2010	1986	4	9	0	0		6.053575795228e+000	1.611772556017e-001
2010	1986	4	10	0	0		5.429391695385e+000	1.674626879048e-001
2010	1986	4	11	0	0		4.509954523702e+000	1.694096229343e-001
2010	1986	4	12	0	0		2.466766188567e+000	1.663799974054e-001
2010	1986	4	13	0	0		5.919448639600e+000	1.517336242292e-001
2010	1986	4	14	0	0		4.512911722497e+000	1.439635019599e-001
2010	1986	4	15	0	0		5.001859409390e+000	1.460610950361e-001
2010	1986	4	16	0	0		6.505202434713e+000	1.415853054756e-001
2010	1986	4	17	0	0		6.197331188812e+000	1.462940896606e-001
2010	1986	4	18	0	0		6.722675209617e+000	1.552520461548e-001
2010	1986	4	19	0	0		7.415199941362e+000	1.623254850210e-001
2010	1986	4	20	0	0		7.160206274146e+000	1.777988372042e-001
2010	1986	4	21	0	0		6.382249322828e+000	1.968420093285e-001
2010	1986	4	22	0	0		5.067472987642e+000	2.054914135895e-001
2010	1986	4	23	0	0		5.351716354949e+000	1.989554499650e-001
2010	1986	4	24	0	0		5.667812695845e+000	1.859244879407e-001
2010	1986	4	25	0	0		4.099470233271e+000	1.792181045663e-001
2010	1986	4	26	0	0		3.322557129616e+000	1.705758295673e-001
2010	1986	4	27	0	0		6.247941210224e+000	1.514600861228e-001
2010	1986	4	28	0	0		6.353623198588e+000	1.433434577349e-001
2010	1986	4	29	0	0		5.950652371552e+000	1.509857325167e-001
2010	1986	4	30	0	0		4.539007113634e+000	1.578178395592e-001
2010	1986	5	1	0	0		5.487903545583e+000	1.531782410702e-001
2010	1986	5	2	0	0		6.285783633027e+000	1.433891117241e-001
2010	1986	5	3	0	0		6.077469260964e+000	1.454524137621e-001
2010	1986	5	4	0	0		6.164401388679e+000	1.521057238509e-001
2010	1986	5	5	0	0		5.669833024240e+000	1.565577122150e-001
2010	1986	5	6	0	0		5.501200810905e+000	1.575906892251e-001
2010	1986	5	7	0	0		5.938481359482e+000	1.526134990126e-001
2010	1986	5	8	0	0		5.655133714637e+000	1.512771375082e-001
2010	1986	5	9	0	0		5.948973559351e+000	1.498741015300e-001
2010	1986	5	10	0	0		5.667827049691e+000	1.496695814738e-001
2010	1986	5	11	0	0		5.466945629193e+000	1.508109238289e-001
2010	1986	5	12	0	0		5.633890183775e+000	1.477189480793e-001
2010	1986	5	13	0	0		5.462655865691e+000	1.453815370009e-001
2010	1986	5	14	0	0		2.715635182406e+000	1.458660171805e-001
2010	1986	5	15	0	0		4.956087379018e+000	1.340667173360e-001
2010	1986	5	16	0	0		5.336950062062e+000	1.206719736711e-001
2010	1986	5	17	0	0		5.638632593695e+000	1.171496014495e-001
2010	1986	5	18	0	0		5.631200712087e+000	1.185735905971e-001
2010	1986	5	19	0	0		5.269112268650e+000	1.236831183128e-001
2010	1986	5	20	0	0		4.652250099616e+000	1.268705961553e-001
2010	1986	5	21	0	0		3.609236984100e+000	1.245302806058e-001
2010	1986	5	22	0	0		4.392888719054e+000	1.155738448930e-001
2010	1986	5	23	0	0		3.979122988131e+000	1.066817166952e-001
2010	1986	5	24	0	0		5.203497187261e+000	9.972204876163e-002
2010	1986	5	25	0	0		5.101446752685e+000	9.645971156621e-002
2010	1986	5	26	0	0		4.189236530117e+000	1.001486256063e-001
2010	1986	5	27	0	0		4.991279565049e+000	9.908530983620e-002
2010	1986	5	28	0	0		4.935542880262e+000	9.635630024054e-002
2010	1986	5	29	0	0		4.294533865603e+000	9.836801163850e-002
2010	1986	5	30	0	0		2.794077901910e+000	9.892751234745e-002
2010	1986	5	31	0	0		4.057687561933e+000	9.205435246029e-002
2010	1986	6	1	0	0		4.013237121724e+000	8.380576071268e-002
2010	1986	6	2	0	0		4.262938558264e+000	8.018577712881e-002
2010	1986	6	3	0	0		4.947445307105e+000	7.736156058186e-002
2010	1986	6	4	0	0		4.036680570197e+000	7.901071117031e-002
2010	1986	6	5	0	0		4.912004568012e+000	8.002798083791e-002
2010	1986	6	6	0	0		5.152158267192e+000	7.892692054151e-002
2010	1986	6	7	0	0		5.036155095979e+000	8.465918935482e-002
2010	1986	6	8	0	0		5.139716260920e+000	9.155058952270e-002
2010	1986	6	9	0	0		4.930525356909e+000	9.729987284103e-002
2010	1986	6	10	0	0		4.514799424698e+000	1.021073763835e-001
2010	1986	6	11	0	0		4.934585564703e+000	1.006817900689e-001
2010	1986	6	12	0	0		5.132344829215e+000	9.793030370518e-002
2010	1986	6	13	0	0		5.117948903404e+000	1.005582802405e-001
2010	1986	6	14	0	0		5.040017045217e+000	1.059776477495e-001
2010	1986	6	15	0	0		5.035023638854e+000	1.096059632493e-001
2010	1986	6	16	0	0		5.092734044469e+000	1.109497842385e-001
2010	1986	6	17	0	0		5.103180664703e+000	1.122724155541e-001
2010	1986	6	18	0	0		5.149123647305e+000	1.140348164454e-001
2010	1986	6	19	0	0		5.187501939708e+000	1.160278732384e-001
2010	1986	6	20	0	0		5.079627497375e+000	1.192111417835e-001
2010	1986	6	21	0	0		5.062418164738e+000	1.215214307590e-001
2010	1986	6	22	0	0		4.905733543887e+000	1.229182263852e-001
2010	1986	6	23	0	0		4.831997110689e+000	1.225942027191e-001
2010	1986	6	24	0	0		4.979436852426e+000	1.197004917486e-001
2010	1986	6	25	0	0		4.812804329638e+000	1.182360003332e-001
2010	1986	6	26	0	0		5.005532587171e+000	1.169229714680e-001
2010	1986	6	27	0	0		5.146676076277e+000	1.153197976266e-001
2010	1986	6	28	0	0		5.121599737214e+000	1.178386160795e-001
2010	1986	6	29	0	0		5.166044323504e+000	1.220074541578e-001
2010	1986	6	30	0	0		5.266492024965e+000	1.251427162930e-001
2010	1986	7	1	0	0		5.198653431041e+000	1.301889832491e-001
2010	1986	7	2	0	0		5.251106543578e+000	1.346694403697e-001
2010	1986	7	3	0	0		5.044675421881e+000	1.381404488274e-001
2010	1986	7	4	0	0		3.999475700815e+000	1.407124323094e-001
2010	1986	7	5	0	0		4.635607553202e+000	1.329587050098e-001
2010	1986	7	6	0	0		4.863751590909e+000	1.229710631537e-001
2010	1986	7	7	0	0		5.137243855555e+000	1.175287841343e-001
2010	1986	7	8	0	0		5.127921744955e+000	1.177714051617e-001
2010	1986	7	9	0	0		5.008221665504e+000	1.223455454008e-001
2010	1986	7	10	0	0		4.911554640616e+000	1.254086412775e-001
2010	1986	7	11	0	0		4.703556739837e+000	1.256049823162e-001
2010	1986	7	12	0	0		4.639126366757e+000	1.231808277787e-001
2010	1986	7	13	0	0		5.039104589819e+000	1.179102986912e-001
2010	1986	7	14	0	0		4.948982310913e+000	1.163394227373e-001
2010	1986	7	15	0	0		4.072497582065e+000	1.201685253625e-001
2010	1986	7	16	0	0		4.933072459745e+000	1.167607995479e-001
2010	1986	7	17	0	0		4.911303167909e+000	1.119575626144e-001
2010	1986	7	18	0	0		5.033102476423e+000	1.130958804427e-001
2010	1986	7	19	0	0		5.071275527738e+000	1.156496004127e-001
2010	1986	7	20	0	0		5.027301614015e+000	1.201743150123e-001
2010	1986	7	21	0	0		4.887289314846e+000	4.322530476262e+000
2010	1986	7	22	0	0		1.358466970922e+001	1.812035731272e+000
2010	1986	7	23	0	0		4.875515028350e+000	1.140760874158e-001
2010	1986	7	24	0	0		5.068033493549e+000	1.049381796969e-001
2010	1986	7	25	0	0		5.033012713885e+000	1.066801551036e-001
2010	1986	7	26	0	0		5.004492134263e+000	1.109260613016e-001
2010	1986	7	27	0	0		4.876369121056e+000	1.146658760496e-001
2010	1986	7	28	0	0		4.911037604250e+000	1.163118963778e-001
2010	1986	7	29	0	0		5.022351069549e+000	1.161551677076e-001
2010	1986	7	30	0	0		4.966940376186e+000	1.176464234209e-001
2010	1986	7	31	0	0		4.656185288555e+000	1.208043225654e-001
2010	1986	8	1	0	0		4.814806903759e+000	1.202403091133e-001
2010	1986	8	2	0	0		4.964053021371e+000	1.171179769135e-001
2010	1986	8	3	0	0		4.852720704963e+000	1.174701470261e-001
2010	1986	8	4	0	0		4.951795578501e+000	1.186098422811e-001
2010	1986	8	5	0	0		4.820851262225e+000	1.196719091236e-001
2010	1986	8	6	0	0		4.004374472880e+000	1.220042369959e-001
2010	1986	8	7	0	0		4.813954978343e+000	1.173623261084e-001
2010	1986	8	8	0	0		4.901526432283e+000	1.116419228937e-001
2010	1986	8	9	0	0		4.930309432500e+000	1.126421820167e-001
2010	1986	8	10	0	0		4.894789095041e+000	1.156763389737e-001
2010	1986	8	11	0	0		4.815099242552e+000	1.186157726335e-001
2010	1986	8	12	0	0		4.953561305641e+000	1.192934877085e-001
2010	1986	8	13	0	0		4.867115558917e+000	1.203196104589e-001
2010	1986	8	14	0	0		4.953103839777e+000	1.217630874473e-001
2010	1986	8	15	0	0		4.903532378698e+000	1.228748464933e-001
2010	1986	8	16	0	0		4.908859527322e+000	1.243180309318e-001
2010	1986	8	17	0	0		4.936559938402e+000	1.248143126995e-001
2010	1986	8	18	0	0		4.995986313663e+000	1.251672065986e-001
2010	1986	8	19	0	0		5.178233913439e+000	1.254806661938e-001
2010	1986	8	20	0	0		5.024627079594e+000	1.301786841283e-001
2010	1986	8	21	0	0		4.950426209409e+000	1.354037193127e-001
2010	1986	8	22	0	0		5.042151645933e+000	1.349524960458e-001
2010	1986	8	23	0	0		4.868506330569e+000	1.346859292817e-001
2010	1986	8	24	0	0		4.778375464801e+000	1.339567369999e-001
2010	1986	8	25	0	0		4.938080214073e+000	1.300827905379e-001
2010	1986	8	26	0	0		5.020056827268e+000	1.270450052666e-001
