TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 4.1.0 - April 11, 2011
TT
TT Designed and maintained by:
TT     Tetra Tech, Inc.
TT     10306 Eaton Place, Suite 340
TT     Fairfax, VA 22030
TT     (703) 385-6000
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 03:04:54pm on 06/01/2016
TT Time interval: 60 min      Output option: day
TT Label   
TT TAET     total simulated ET volume (in-acre/day)
TT RO       total rate of outflow from RCHRES (cfs)
TT
TT WATERSHED_5037 Area:  149.081 (acres)
TT Date/time					Values
TT
5037	1986	1	4	0	0		3.376500847789e+000	7.458039739983e-001
5037	1986	1	5	0	0		3.533230862700e+000	1.418684994550e+000
5037	1986	1	6	0	0		6.262768505100e+000	3.883576385624e-001
5037	1986	1	7	0	0		6.402455398043e+000	3.106312440726e-001
5037	1986	1	8	0	0		4.792289909669e+000	2.484720751918e-001
5037	1986	1	9	0	0		6.022146004484e+000	1.987579081136e-001
5037	1986	1	10	0	0		6.091380680082e+000	1.589944752670e-001
5037	1986	1	11	0	0		5.994944987575e+000	1.271876506281e-001
5037	1986	1	12	0	0		5.160650565295e+000	1.017372770430e-001
5037	1986	1	13	0	0		6.730581652289e+000	8.138696785681e-002
5037	1986	1	14	0	0		2.086485473315e+000	6.510957428545e-002
5037	1986	1	15	0	0		2.289727177833e+000	5.208765942836e-002
5037	1986	1	16	0	0		1.722745944836e+000	4.167012754269e-002
5037	1986	1	17	0	0		2.645706690473e+000	3.333610203415e-002
5037	1986	1	18	0	0		4.846886961029e+000	2.666888162732e-002
5037	1986	1	19	0	0		2.259578045600e+000	2.133510530185e-002
5037	1986	1	20	0	0		1.837554552482e+000	1.706808424148e-002
5037	1986	1	21	0	0		1.838592861919e+000	1.365446739319e-002
5037	1986	1	22	0	0		1.708052066709e+000	1.092357391455e-002
5037	1986	1	23	0	0		1.792686188608e+000	8.738859131640e-003
5037	1986	1	24	0	0		3.620122648485e+000	6.991087305312e-003
5037	1986	1	25	0	0		5.042426200915e+000	5.592869844249e-003
5037	1986	1	26	0	0		4.832216405016e+000	4.474295875400e-003
5037	1986	1	27	0	0		4.834866770507e+000	3.579436700320e-003
5037	1986	1	28	0	0		3.973242654258e+000	2.863549360256e-003
5037	1986	1	29	0	0		3.428615983526e+000	8.967104819315e-001
5037	1986	1	30	0	0		5.903626251600e+000	7.172463485302e+000
5037	1986	1	31	0	0		6.037799575500e+000	2.800906459643e+000
5037	1986	2	1	0	0		6.902472107300e+000	9.266460906122e-002
5037	1986	2	2	0	0		2.169155753300e+000	7.330824004560e-002
5037	1986	2	3	0	0		2.985239250399e+000	5.829893582694e-002
5037	1986	2	4	0	0		4.855691798590e+000	4.635623607267e-002
5037	1986	2	5	0	0		3.095858571761e+000	3.680681241358e-002
5037	1986	2	6	0	0		4.604617618738e+000	2.926080586599e-002
